,notification,item_text,main_work_center,created_on,created_at,completion_by_date,completion_time,user_status,system_status,problem_group_text,problem_code_text,malfunction_end,malfunction_end_time,malfunction_start,malfunction_start_time,description,code_group_text,coding_code_text,day_max_temp,day_min_temp,day_wind,lag_1_max_temp,lag_1_min_temp,lag_1_wind,rolling_3d_max_avg_temp,rolling_3d_min_avg_temp,rolling_3d_wind,rolling_7d_max_avg_temp,rolling_7d_min_avg_temp,rolling_7d_wind,area_name,kunda_risk_penalty,kunda_risk_factor
808,855195,"00:01,10:36",PLANT_02,2024-04-08,1:32:11,2/4/2026,2:48:28,NEW,CNF,Software,Motor Failure,42.57,12:55:04,8/10/2025,2:11:03,Table reality stock site develop government.,Software Issue,H03,34.6,20.2,16.5,31.8,21.5,20.5,31.17,23.27,23.4,31.17,22.53,21.76,Surjani,0.1585,High
809,390160,"04:01,12:11",PLANT_03,2025-04-26,7:39:58,11/22/2025,1:29:06,IN_PROGRESS,REL,Hydraulic,Short Circuit,43.31,9:59:54,10/13/2025,11:38:10,Dinner interview medical will.,Software Issue,H03,39.0,25.6,19.1,34.1,24.3,14.6,34.63,23.77,15.3,36.66,23.4,16.26,Nazimabad,0.0349,Medium
810,648248,"00:12,13:47",MAINT_01,2024-12-09,2:05:33,4/17/2026,10:02:03,ON_HOLD,CLSD,Hydraulic,Motor Failure,28.86,8:46:18,9/16/2025,19:43:48,However traditional necessary learn memory home marriage.,Hydraulic Issue,H03,26.1,11.2,12.6,27.3,14.9,23.1,28.1,15.07,16.83,28.96,17.04,15.5,Clifton,-0.1087,Very Secure
811,920023,"00:15,11:58",PLANT_02,2025-03-14,13:32:07,2/3/2026,13:57:11,IN_PROGRESS,CNF,Mechanical,Short Circuit,17.45,2:42:11,5/12/2025,22:25:17,Share southern stop customer.,Mechanical Issue,E01,34.2,23.8,22.1,33.4,22.4,20.7,34.27,20.5,15.57,35.56,19.74,14.0,Surjani,0.1585,High
812,313920,"00:11,23:39",PLANT_03,2024-04-07,16:18:15,2/12/2026,11:11:37,ON_HOLD,TECO,Electrical,Leak,17.28,9:37:46,7/16/2025,12:34:04,Better man choose.,Hydraulic Issue,S04,31.8,21.5,20.5,30.6,23.5,22.6,30.9,23.57,23.43,31.53,22.27,21.44,Nazimabad,0.0349,Medium
813,989765,"00:30,16:57|00:30,16:53",MAINT_01,2024-07-28,4:44:49,1/19/2026,3:06:29,COMPLETED,REL,Electrical,Short Circuit,63.69,22:19:22,6/7/2025,13:41:14,Government suddenly statement network.,Hydraulic Issue,M02,34.1,29.0,15.5,34.3,29.3,24.3,33.93,29.13,23.43,34.8,29.49,23.47,Clifton,-0.1087,Very Secure
814,342804,"00:30,10:39",MAINT_01,2024-10-01,17:29:25,3/12/2026,4:01:34,ON_HOLD,TECO,Mechanical,Short Circuit,32.1,19:58:44,10/25/2025,14:09:51,Question place consumer bed teacher program success.,Software Issue,M02,32.4,26.0,22.4,31.9,26.2,20.6,32.0,26.4,20.63,32.04,26.43,21.67,Clifton,-0.1087,Very Secure
815,476965,"02:01,20:37",PLANT_03,2025-03-08,6:37:10,4/4/2026,0:15:51,NEW,CNF,Electrical,Short Circuit,24.16,8:23:38,7/16/2025,19:23:22,Type seven move election I customer.,Electrical Issue,H03,36.8,19.9,16.1,34.9,17.0,12.5,32.47,15.87,13.1,30.43,17.1,15.41,Nazimabad,0.0349,Medium
816,560857,"00:25,15:11",MAINT_01,2025-03-16,7:13:31,1/15/2026,13:48:34,IN_PROGRESS,REL,Mechanical,Sensor Fault,32.59,14:11:22,4/6/2025,10:59:55,Send capital decide wide describe real.,Hydraulic Issue,H03,34.4,21.0,8.6,33.9,22.5,9.4,33.83,22.9,17.4,35.04,21.09,14.41,Clifton,-0.1087,Very Secure
817,922827,"00:40,14:08",MAINT_01,2024-02-16,20:25:34,2/21/2026,18:23:01,COMPLETED,CLSD,Mechanical,Short Circuit,48.36,18:00:03,8/26/2025,19:19:07,Center claim Republican admit.,Mechanical Issue,S04,30.8,13.9,15.2,28.8,13.6,13.8,27.6,14.63,13.23,27.39,14.49,14.34,Clifton,-0.1087,Very Secure
818,604492,"01:01,12:21",PLANT_02,2025-10-27,5:41:55,2/2/2026,14:34:21,ON_HOLD,REL,Hydraulic,Short Circuit,10.92,22:14:20,11/18/2024,8:31:54,Senior factor young get.,Mechanical Issue,H03,35.1,23.4,19.9,35.7,21.1,16.8,36.23,21.03,13.4,36.27,21.23,13.16,Surjani,0.1585,High
819,753983,"00:15,13:42",PLANT_02,2024-10-15,5:19:18,4/10/2026,22:08:58,IN_PROGRESS,CLSD,Mechanical,Leak,32.63,0:11:42,8/21/2025,4:31:57,Child staff yard place contain safe government.,Software Issue,M02,36.4,26.9,13.7,35.1,28.0,12.9,35.9,26.0,13.03,37.1,25.6,14.63,Surjani,0.1585,High
820,515916,"00:31,13:43",PLANT_02,2024-05-31,16:15:34,1/23/2026,17:09:25,IN_PROGRESS,REL,Mechanical,Motor Failure,42.53,1:26:39,8/27/2025,1:49:25,Help start peace year.,Software Issue,S04,37.7,27.5,23.4,42.7,27.7,26.5,39.6,28.13,32.03,36.81,27.83,28.13,Surjani,0.1585,High
821,921052,"00:24,13:27",PLANT_03,2025-08-31,13:58:30,12/8/2025,0:06:35,IN_PROGRESS,REL,Mechanical,Motor Failure,68.32,10:49:56,7/20/2025,3:54:34,He any hope strategy player.,Mechanical Issue,H03,31.3,26.1,19.1,31.4,25.5,12.3,31.4,25.57,15.43,31.41,25.86,16.76,Nazimabad,0.0349,Medium
822,858574,"00:24,13:37",PLANT_01,2023-12-30,23:02:31,11/14/2025,13:49:00,COMPLETED,REL,Hydraulic,Leak,18.56,13:52:13,11/11/2024,13:57:54,Ten each talk boy area however society.,Hydraulic Issue,S04,28.2,16.1,18.1,28.7,14.9,15.3,28.67,15.27,16.23,28.44,15.19,17.03,Korangi,0.21,Extreme
823,228148,"00:18,13:01",MAINT_01,2025-06-27,0:57:50,12/23/2025,14:56:37,ON_HOLD,REL,Hydraulic,Short Circuit,26.19,17:07:41,3/23/2025,10:07:08,Bit door magazine firm task.,Software Issue,E01,36.7,27.0,12.5,35.0,27.4,10.1,33.93,27.5,12.5,33.33,28.0,18.41,Clifton,-0.1087,Very Secure
824,906991,"02:01,19:25",PLANT_03,2025-04-14,16:00:19,1/11/2026,12:29:32,ON_HOLD,CLSD,Mechanical,Short Circuit,27.62,13:10:40,10/2/2025,15:15:51,Sign president food add process.,Electrical Issue,M02,32.2,25.0,24.8,33.5,24.7,19.6,33.9,24.37,17.5,33.17,24.09,16.84,Nazimabad,0.0349,Medium
825,586261,"00:20,21:17",PLANT_01,2024-07-09,19:35:11,11/26/2025,22:55:22,COMPLETED,TECO,Software,Sensor Fault,43.8,0:01:10,6/15/2025,14:15:59,Simple company produce meet expert.,Electrical Issue,H03,35.0,29.6,15.3,36.1,29.7,16.3,35.6,29.8,23.2,35.16,29.81,22.71,Korangi,0.21,Extreme
826,455540,"00:10,14:49",PLANT_01,2024-07-05,0:55:10,10/30/2025,6:18:20,NEW,REL,Electrical,Motor Failure,26.01,3:37:17,4/7/2025,9:27:31,Director stock list half as room.,Electrical Issue,H03,34.0,29.3,20.1,35.1,29.7,20.2,35.1,30.0,23.1,36.11,29.86,21.49,Korangi,0.21,Extreme
827,292714,"00:21,16:13",PLANT_03,2025-05-24,19:22:33,1/31/2026,8:16:28,IN_PROGRESS,CNF,Hydraulic,Leak,38.65,11:00:04,8/12/2025,15:09:31,And five notice son view process happy.,Hydraulic Issue,H03,33.9,28.1,23.2,33.8,27.0,23.4,33.37,27.13,21.47,33.43,26.96,19.53,Nazimabad,0.0349,Medium
828,831899,"00:23,12:49",PLANT_01,2024-11-12,0:09:27,3/14/2026,10:54:46,ON_HOLD,REL,Hydraulic,Sensor Fault,56.4,16:52:33,12/4/2024,14:20:26,Within environment back short pull form.,Mechanical Issue,M02,31.1,22.8,10.2,31.1,23.0,13.9,31.0,23.17,14.17,31.86,23.21,14.5,Korangi,0.21,Extreme
829,383876,"06:01,04:08",PLANT_02,2024-07-09,6:13:39,11/22/2025,10:43:38,COMPLETED,CLSD,Software,Short Circuit,50.94,8:23:44,9/3/2025,20:26:26,Admit value before result or.,Electrical Issue,S04,35.0,29.6,15.3,36.1,29.7,16.3,35.6,29.8,23.2,35.16,29.81,22.71,Surjani,0.1585,High
830,359747,"01:10,12:49",PLANT_03,2024-01-08,1:31:07,12/19/2025,19:47:37,COMPLETED,REL,Mechanical,Sensor Fault,32.42,17:33:36,8/1/2025,15:14:47,Opportunity late market source art.,Hydraulic Issue,M02,24.3,13.4,16.0,25.5,14.1,23.1,25.2,14.4,20.93,25.6,14.8,17.83,Nazimabad,0.0349,Medium
831,715650,"01:01,12:29",MAINT_01,2025-04-08,1:27:00,2/2/2026,11:09:45,IN_PROGRESS,TECO,Software,Short Circuit,62.29,19:46:13,5/28/2025,20:28:42,Specific adult collection.,Software Issue,S04,32.6,23.2,12.8,33.6,25.4,22.4,35.1,24.23,22.73,35.59,21.96,16.56,Clifton,-0.1087,Very Secure
832,523570,"03:01,12:29",PLANT_02,2024-09-23,6:51:13,3/1/2026,3:19:51,COMPLETED,CLSD,Software,Sensor Fault,40.41,23:24:34,8/13/2025,3:36:39,Project author term many.,Mechanical Issue,E01,31.7,26.6,22.8,31.5,26.0,21.5,31.6,25.67,20.23,31.41,25.5,19.54,Surjani,0.1585,High
833,375987,"00:01,13:19",MAINT_01,2023-12-17,23:07:33,1/25/2026,5:53:23,IN_PROGRESS,REL,Electrical,Short Circuit,39.1,21:46:29,7/19/2025,0:24:49,Rock bed film wait.,Hydraulic Issue,H03,26.6,15.4,18.2,28.2,14.9,13.5,27.53,14.77,13.77,27.4,14.93,12.97,Clifton,-0.1087,Very Secure
834,738353,"11:01,19:05",PLANT_01,2023-11-30,0:47:34,3/13/2026,1:40:24,ON_HOLD,REL,Hydraulic,Sensor Fault,2.94,19:25:05,3/11/2025,15:05:47,During respond town per leg note law.,Software Issue,S04,28.0,15.0,12.1,28.2,14.4,14.3,27.13,15.0,15.93,29.24,17.97,19.04,Korangi,0.21,Extreme
835,958158,"12:01,10:58|12:01,10:57",PLANT_02,2025-03-31,5:20:08,12/21/2025,22:31:40,IN_PROGRESS,REL,Software,Short Circuit,71.05,0:40:34,6/25/2025,7:14:43,Not model democratic.,Mechanical Issue,M02,33.9,18.1,12.0,34.3,18.0,14.7,33.77,18.73,14.73,32.47,20.16,17.49,Surjani,0.1585,High
836,117640,"01:01,16:49",MAINT_01,2023-11-14,6:46:19,3/15/2026,12:53:53,NEW,REL,Mechanical,Leak,9.29,21:48:24,12/18/2024,0:55:33,International throw discuss something.,Hydraulic Issue,M02,32.1,19.4,17.0,31.0,19.0,11.7,32.37,18.43,13.3,33.24,20.27,14.16,Clifton,-0.1087,Very Secure
837,152528,"01:01,18:50",PLANT_03,2024-07-05,19:45:40,3/21/2026,17:51:39,IN_PROGRESS,TECO,Mechanical,Sensor Fault,17.03,20:31:57,1/24/2025,4:41:47,Car present push agreement.,Mechanical Issue,S04,34.0,29.3,20.1,35.1,29.7,20.2,35.1,30.0,23.1,36.11,29.86,21.49,Nazimabad,0.0349,Medium
838,924845,"01:01,11:24",PLANT_01,2024-01-16,17:58:45,2/13/2026,11:41:36,IN_PROGRESS,CLSD,Electrical,Sensor Fault,4.2,2:53:22,4/22/2025,20:03:02,Receive white movement little name good.,Hydraulic Issue,H03,25.9,18.8,17.5,24.6,13.1,12.1,24.93,12.8,12.2,25.09,12.23,14.67,Korangi,0.21,Extreme
839,359214,"00:16,22:51",MAINT_01,2025-06-04,8:08:04,3/21/2026,3:50:30,NEW,CLSD,Hydraulic,Motor Failure,46.26,20:02:10,2/1/2025,18:44:10,Wait rate too recognize final.,Software Issue,E01,33.4,27.5,20.1,33.4,27.3,22.0,36.6,27.83,22.77,37.69,27.93,24.47,Clifton,-0.1087,Very Secure
840,939070,"01:01,22:43",PLANT_01,2025-09-07,21:59:50,2/4/2026,3:51:35,IN_PROGRESS,REL,Mechanical,Sensor Fault,16.57,18:00:32,2/25/2025,0:42:54,Owner picture him final.,Electrical Issue,E01,31.2,25.8,19.7,31.8,25.8,20.3,31.73,25.27,18.93,31.41,25.54,19.14,Korangi,0.21,Extreme
841,601108,"00:12,14:47",MAINT_01,2025-04-22,21:33:08,12/1/2025,19:06:56,COMPLETED,CLSD,Hydraulic,Leak,13.37,23:41:50,7/8/2025,13:56:35,West public size.,Software Issue,E01,38.6,22.3,12.4,38.4,22.3,15.1,38.03,23.4,18.5,35.23,24.66,21.04,Clifton,-0.1087,Very Secure
842,734421,"02:01,21:24",PLANT_03,2024-11-09,9:00:13,4/5/2026,17:48:22,ON_HOLD,CNF,Mechanical,Leak,6.83,10:02:12,4/13/2025,5:54:00,Consider by animal building attorney success.,Software Issue,H03,31.1,23.6,13.5,31.7,24.5,14.2,32.33,23.6,15.7,32.61,23.59,14.21,Nazimabad,0.0349,Medium
843,468501,"00:25,14:36",PLANT_02,2024-12-05,11:46:39,1/15/2026,17:36:24,ON_HOLD,REL,Software,Motor Failure,7.89,16:50:47,7/14/2025,2:11:28,Main her year none lay TV.,Mechanical Issue,M02,28.3,16.8,11.1,29.7,20.3,18.5,30.03,19.1,15.63,30.14,19.59,12.56,Surjani,0.1585,High
844,824226,"01:01,15:36",MAINT_01,2024-06-26,4:40:25,12/12/2025,17:59:15,ON_HOLD,CLSD,Mechanical,Short Circuit,42.3,9:26:44,7/30/2025,14:27:06,According anyone cell why less fill name.,Mechanical Issue,H03,35.6,28.6,16.8,37.5,28.0,25.0,36.3,28.23,23.37,35.57,28.51,23.04,Clifton,-0.1087,Very Secure
845,250159,"00:13,14:34",PLANT_01,2024-09-04,1:15:52,3/6/2026,16:43:29,ON_HOLD,CLSD,Hydraulic,Leak,49.71,6:43:26,8/1/2025,21:04:32,Market fear language late finally wait.,Hydraulic Issue,H03,34.9,27.0,13.2,33.4,25.5,9.1,33.0,24.67,8.0,30.81,25.0,11.63,Korangi,0.21,Extreme
846,272502,"00:30,12:22",PLANT_03,2024-09-30,10:20:07,2/22/2026,11:07:52,NEW,CLSD,Software,Short Circuit,28.91,21:23:09,3/2/2025,13:34:57,Staff history girl real almost teach.,Electrical Issue,S04,31.9,26.2,20.6,31.9,26.3,18.9,32.07,26.5,22.17,32.01,26.49,21.99,Nazimabad,0.0349,Medium
847,255576,"01:01,11:11",PLANT_02,2025-06-03,22:30:26,3/27/2026,9:19:55,IN_PROGRESS,CLSD,Software,Short Circuit,34.81,12:35:33,7/7/2025,20:22:52,Age each fire.,Mechanical Issue,H03,33.4,27.3,22.0,35.6,27.8,21.3,38.43,28.1,25.8,37.86,28.04,24.91,Surjani,0.1585,High
848,965291,"01:01,15:16",PLANT_01,2025-01-31,11:47:28,12/7/2025,9:41:17,IN_PROGRESS,REL,Electrical,Motor Failure,49.55,15:06:28,2/26/2025,4:23:02,Like also school window north.,Software Issue,M02,23.7,12.7,19.0,27.0,13.8,15.4,26.53,14.63,13.37,26.77,12.97,12.47,Korangi,0.21,Extreme
849,986089,"01:01,10:53",PLANT_03,2024-03-13,22:27:44,11/12/2025,4:58:07,COMPLETED,TECO,Mechanical,Motor Failure,1.74,20:29:41,4/10/2025,22:08:40,Cost less bad third not group notice herself.,Mechanical Issue,E01,30.0,20.6,26.7,28.4,18.9,17.2,27.77,18.67,16.0,28.09,16.83,15.7,Nazimabad,0.0349,Medium
850,111023,"01:01,13:48",PLANT_01,2025-02-20,12:55:43,2/18/2026,5:29:39,IN_PROGRESS,REL,Electrical,Sensor Fault,23.6,1:13:08,1/30/2025,8:18:16,Day reason order rest conference glass.,Software Issue,S04,31.8,18.4,14.7,29.3,21.2,22.9,30.67,19.9,16.1,30.11,19.26,16.44,Korangi,0.21,Extreme
851,645735,"01:01,13:38",PLANT_03,2024-08-13,0:24:05,1/29/2026,23:32:14,NEW,CLSD,Hydraulic,Short Circuit,70.08,8:37:48,2/5/2025,16:33:06,More leg purpose interview.,Software Issue,H03,32.1,27.5,19.4,30.8,27.2,23.3,31.23,27.3,29.23,31.07,27.34,26.76,Nazimabad,0.0349,Medium
852,488043,"00:15,14:17",PLANT_02,2025-04-20,19:21:57,3/21/2026,8:39:28,COMPLETED,TECO,Electrical,Leak,41.98,3:16:26,11/10/2024,6:57:34,Would table pass trouble per.,Electrical Issue,M02,39.0,23.1,18.4,36.7,24.8,22.0,34.5,25.47,23.53,33.56,25.27,22.6,Surjani,0.1585,High
853,386103,"01:01,14:03",PLANT_02,2025-08-04,4:04:21,2/16/2026,12:16:15,COMPLETED,CNF,Electrical,Motor Failure,18.68,0:04:31,12/18/2024,15:01:14,Subject shake particularly give example price easy.,Software Issue,H03,31.1,26.0,22.1,31.2,26.2,20.7,30.97,26.27,21.23,31.37,26.8,22.4,Surjani,0.1585,High
854,166203,"00:01,02:27",PLANT_01,2024-09-21,11:16:04,3/2/2026,23:53:32,IN_PROGRESS,REL,Software,Short Circuit,37.8,5:15:48,5/6/2025,11:58:59,Send themselves walk factor determine remember.,Software Issue,E01,31.4,25.6,20.6,31.9,25.4,18.6,31.73,25.07,17.1,31.2,25.56,21.3,Korangi,0.21,Extreme
855,260775,"00:01,12:01",PLANT_03,2024-09-07,11:16:27,12/16/2025,18:48:12,NEW,REL,Electrical,Leak,25.0,22:56:36,11/6/2024,11:56:47,Social figure building notice.,Software Issue,E01,29.9,25.6,17.9,29.9,26.2,23.4,31.63,26.53,20.87,32.01,25.3,14.24,Nazimabad,0.0349,Medium
856,109337,"00:01,15:15",MAINT_01,2023-11-01,3:38:24,2/22/2026,10:15:44,ON_HOLD,REL,Hydraulic,Short Circuit,38.56,2:17:33,9/15/2025,0:51:26,Operation send drug relationship tax every late difficult.,Hydraulic Issue,M02,36.3,22.3,14.3,37.2,22.1,16.3,35.4,22.3,15.13,34.31,23.4,15.99,Clifton,-0.1087,Very Secure
857,670715,"00:01,14:59",PLANT_02,2024-04-03,14:34:37,2/1/2026,17:34:01,NEW,REL,Electrical,Short Circuit,9.49,16:39:30,5/22/2025,1:38:00,Theory enough moment put price.,Software Issue,S04,31.2,22.7,21.1,30.1,22.6,22.5,32.27,20.83,19.57,31.31,21.86,21.36,Surjani,0.1585,High
858,614723,"00:05,12:45",MAINT_01,2024-05-19,17:23:36,12/16/2025,3:59:13,NEW,CNF,Hydraulic,Leak,9.99,7:11:02,7/16/2025,14:17:40,Commercial different order matter campaign reveal rich.,Mechanical Issue,E01,33.8,25.9,21.7,37.0,26.3,22.0,35.73,26.1,22.0,34.81,25.57,18.73,Clifton,-0.1087,Very Secure
859,423673,"01:10,19:03",MAINT_01,2025-03-26,19:04:45,12/1/2025,16:15:20,NEW,CNF,Hydraulic,Leak,10.76,18:48:40,2/17/2025,16:12:42,Write protect mouth side mission.,Mechanical Issue,H03,29.7,22.4,20.6,29.7,20.6,18.4,32.4,21.1,16.67,33.51,21.41,13.26,Clifton,-0.1087,Very Secure
860,464167,"01:01,14:28",PLANT_01,2025-06-01,0:47:57,11/10/2025,23:25:42,COMPLETED,TECO,Hydraulic,Motor Failure,67.7,9:45:51,7/16/2025,21:06:08,Between citizen whose young set.,Hydraulic Issue,S04,40.8,28.4,25.0,38.9,28.1,31.1,39.63,28.1,28.13,37.0,28.11,24.97,Korangi,0.21,Extreme
861,446809,"00:30,16:21",PLANT_01,2024-12-24,9:13:54,11/22/2025,12:19:28,COMPLETED,TECO,Mechanical,Short Circuit,52.9,9:40:22,5/23/2025,15:08:19,Can reality boy long analysis force tonight.,Electrical Issue,E01,24.2,12.7,16.5,24.4,13.0,10.9,24.23,11.83,12.63,24.9,12.21,13.3,Korangi,0.21,Extreme
862,730075,"00:01,20:06",PLANT_01,2025-06-04,4:20:44,11/17/2025,15:00:00,NEW,CLSD,Mechanical,Leak,12.11,9:49:03,2/16/2025,5:48:11,Girl expert report include from song car.,Software Issue,H03,33.4,27.5,20.1,33.4,27.3,22.0,36.6,27.83,22.77,37.69,27.93,24.47,Korangi,0.21,Extreme
863,787281,"00:01,11:19",PLANT_03,2024-11-24,4:28:28,1/18/2026,7:47:05,ON_HOLD,CLSD,Hydraulic,Short Circuit,13.97,14:09:11,7/15/2025,15:11:02,Also act few note.,Software Issue,S04,30.3,20.4,9.2,30.1,20.4,12.9,30.2,20.3,12.27,31.07,20.34,11.27,Nazimabad,0.0349,Medium
864,395451,"02:19,10:57",PLANT_02,2024-07-22,1:58:01,1/18/2026,8:42:28,COMPLETED,CLSD,Electrical,Motor Failure,52.75,17:09:13,7/1/2025,20:57:10,High ask rich development area.,Software Issue,S04,35.8,30.2,24.0,38.5,29.7,13.7,37.0,29.43,17.4,36.89,29.34,18.46,Surjani,0.1585,High
865,520571,"00:25,12:50|00:25,12:50",PLANT_02,2024-03-21,9:12:18,3/4/2026,10:32:42,NEW,CNF,Electrical,Leak,11.67,13:44:49,12/23/2024,7:17:12,Center say green.,Hydraulic Issue,E01,32.7,22.3,20.1,32.8,20.6,14.8,33.6,20.13,16.43,32.61,18.34,17.53,Surjani,0.1585,High
866,227016,"00:28,13:27",MAINT_01,2024-01-20,11:43:24,1/25/2026,11:30:37,ON_HOLD,CNF,Software,Leak,17.27,7:51:29,8/18/2025,13:09:37,Single daughter tell four.,Hydraulic Issue,H03,25.1,15.2,10.4,26.1,13.7,12.4,26.77,15.57,15.23,25.86,14.84,14.26,Clifton,-0.1087,Very Secure
867,891267,"00:23,12:50",PLANT_01,2025-03-02,4:37:52,12/25/2025,3:14:28,IN_PROGRESS,CNF,Mechanical,Short Circuit,69.38,15:53:35,12/14/2024,22:15:29,Ten more organization couple old physical.,Software Issue,M02,28.9,15.9,13.8,27.9,19.4,18.2,27.53,19.93,18.9,28.76,18.89,13.64,Korangi,0.21,Extreme
868,644447,"00:28,13:37",PLANT_03,2024-10-20,13:01:37,11/25/2025,17:55:11,IN_PROGRESS,REL,Software,Leak,18.75,21:07:07,6/7/2025,23:02:20,White new involve south two participant want.,Software Issue,S04,37.3,25.2,15.2,36.9,25.2,14.3,35.5,25.5,14.97,35.67,26.21,14.34,Nazimabad,0.0349,Medium
869,597562,"00:05,12:46",PLANT_02,2025-10-04,16:17:55,4/21/2026,1:37:42,NEW,REL,Electrical,Motor Failure,47.81,11:05:00,9/7/2025,17:55:14,Relationship need country receive however.,Electrical Issue,H03,31.8,25.1,22.1,33.0,26.5,22.9,34.5,26.47,17.2,35.09,25.81,16.9,Surjani,0.1585,High
870,802965,"00:23,13:37",PLANT_03,2024-06-14,4:00:07,11/1/2025,23:59:50,NEW,CNF,Electrical,Motor Failure,70.47,20:09:02,1/30/2025,8:14:08,Be development my he those.,Mechanical Issue,H03,33.9,28.6,25.6,33.8,28.6,28.1,33.63,28.33,28.27,33.49,28.04,26.44,Nazimabad,0.0349,Medium
871,483934,"00:20,14:22",PLANT_01,2024-08-08,20:58:23,4/22/2026,11:11:37,COMPLETED,TECO,Mechanical,Sensor Fault,27.26,1:38:41,1/19/2025,18:14:22,Three couple imagine usually scientist.,Electrical Issue,M02,31.4,27.4,24.1,30.8,27.6,29.3,30.7,27.0,21.87,30.97,27.31,23.57,Korangi,0.21,Extreme
872,992048,"00:23,13:37",PLANT_01,2024-08-10,0:00:01,12/18/2025,15:05:00,ON_HOLD,CLSD,Hydraulic,Leak,1.75,0:20:03,9/4/2025,0:32:20,Teach crime leader.,Mechanical Issue,S04,32.0,27.6,31.1,31.6,27.6,24.4,31.27,27.53,25.93,31.03,27.26,22.16,Korangi,0.21,Extreme
873,965184,"00:21,13:26",PLANT_02,2024-01-20,16:58:40,11/20/2025,13:25:42,NEW,TECO,Software,Short Circuit,17.96,23:28:52,5/29/2025,1:14:58,Enter debate blue feeling.,Hydraulic Issue,E01,25.1,15.2,10.4,26.1,13.7,12.4,26.77,15.57,15.23,25.86,14.84,14.26,Surjani,0.1585,High
874,417428,"01:03,12:20",MAINT_01,2024-07-12,10:24:26,1/15/2026,6:26:47,IN_PROGRESS,TECO,Electrical,Motor Failure,59.91,12:26:51,12/21/2024,6:16:54,Research indeed scientist push price sit music.,Electrical Issue,S04,33.2,29.4,38.4,34.5,29.1,31.0,35.0,29.47,22.73,35.11,29.59,22.56,Clifton,-0.1087,Very Secure
875,419187,"02:01,18:36",MAINT_01,2024-09-27,5:14:32,10/30/2025,1:27:12,NEW,CNF,Hydraulic,Motor Failure,62.32,14:48:43,11/1/2024,2:46:55,Allow social write.,Electrical Issue,S04,32.1,26.5,25.2,32.4,26.4,20.0,32.07,26.43,21.53,31.81,26.13,21.16,Clifton,-0.1087,Very Secure
876,790907,"00:44,14:14",PLANT_01,2024-03-03,3:35:21,11/14/2025,3:38:53,COMPLETED,CNF,Hydraulic,Sensor Fault,55.45,17:24:06,3/10/2025,11:30:48,Represent today notice exactly send where.,Software Issue,E01,20.2,10.0,24.7,20.2,13.4,29.9,24.93,16.37,20.1,27.17,16.37,23.46,Korangi,0.21,Extreme
877,983439,"02:01,22:44",PLANT_01,2025-03-04,2:29:27,10/31/2025,17:13:36,COMPLETED,CLSD,Hydraulic,Sensor Fault,8.59,23:31:45,5/2/2025,8:04:53,Though president position win.,Electrical Issue,S04,30.4,16.3,15.9,28.4,20.5,20.7,28.4,18.6,17.57,28.59,18.91,15.7,Korangi,0.21,Extreme
878,182844,"00:01,12:26",MAINT_01,2025-06-05,20:14:56,12/7/2025,7:27:31,ON_HOLD,TECO,Electrical,Sensor Fault,57.38,0:56:59,9/11/2025,4:25:22,Threat ask enjoy year few success.,Hydraulic Issue,H03,33.6,27.7,17.2,33.4,27.5,20.1,34.13,27.53,21.13,37.44,27.9,24.69,Clifton,-0.1087,Very Secure
879,651820,"00:32,14:14",PLANT_01,2025-08-30,15:51:01,1/12/2026,8:33:40,IN_PROGRESS,TECO,Electrical,Sensor Fault,66.19,7:21:37,5/5/2025,7:15:44,Choice Mr social hand.,Software Issue,S04,31.4,25.5,12.3,31.4,25.6,16.0,31.5,25.67,16.43,31.34,26.04,18.8,Korangi,0.21,Extreme
880,265421,"00:55,14:14",PLANT_02,2025-01-02,20:20:11,3/19/2026,17:52:33,ON_HOLD,TECO,Mechanical,Leak,43.44,13:08:22,4/20/2025,14:12:21,Clear spring participant.,Hydraulic Issue,H03,25.8,12.6,10.7,26.4,13.4,12.2,25.9,12.57,12.07,25.17,11.4,12.57,Surjani,0.1585,High
881,222402,"00:55,14:15",PLANT_02,2025-03-03,23:54:03,1/26/2026,11:48:52,IN_PROGRESS,TECO,Hydraulic,Motor Failure,67.77,8:20:29,9/22/2025,14:58:43,Instead full large front the.,Mechanical Issue,S04,28.4,20.5,20.7,28.9,15.9,13.8,28.13,18.83,18.77,28.84,18.69,14.24,Surjani,0.1585,High
882,218012,"01:01,15:01",PLANT_03,2024-06-13,16:31:07,1/3/2026,3:05:04,IN_PROGRESS,REL,Software,Leak,59.62,18:11:30,10/18/2025,0:34:53,Current card yes perhaps.,Mechanical Issue,S04,33.8,28.6,28.1,33.7,28.4,27.9,33.5,28.0,28.33,33.44,27.99,26.23,Nazimabad,0.0349,Medium
883,538661,"02:01,12:42",MAINT_01,2024-04-20,23:12:40,3/3/2026,23:23:00,NEW,CNF,Mechanical,Leak,48.19,15:44:09,6/20/2025,3:42:21,Act administration form of blue.,Mechanical Issue,M02,32.3,24.1,26.0,29.4,23.6,30.5,31.43,24.23,22.8,31.17,23.99,17.97,Clifton,-0.1087,Very Secure
884,498929,"02:01,22:28",PLANT_01,2024-01-22,19:34:35,11/3/2025,6:26:46,IN_PROGRESS,REL,Hydraulic,Motor Failure,41.77,1:34:21,5/30/2025,11:25:16,There discover detail effect life.,Hydraulic Issue,S04,24.8,15.2,11.7,26.5,15.7,12.5,25.9,14.87,11.77,26.06,15.64,14.03,Korangi,0.21,Extreme
